Customer_ID,Customer_Name,Gender,Age,Nationality,Booking_ID,Booking_Date,Duration_of_Stay,Room_Type, Room_Rate , Additional_Room_Cost ,Loyalty_Status,Booking_Channel,Economic_Index,Travel_Purpose,Group_Size,Competitor_ID, Competitor_Room_Rate ,Competitor_Occupancy_Rate,Competitor_Promotions,Competitor_Name,Competitor_Rating,Competitor_Pricing_Strategy,Channel_Type,Local_Events,Cancellation
660,Matthew Patel,Male,36,Zimbabwe,660,10/21/2013,4,Suite, $657.57 , $524.87 ,No,Event,4,Other,2,1," $1,524.60 ",8.22,None,Luxury Stay,2,Budget,Online,Sports Event,No
661,William Cooper,Male,53,Egypt,661,10/22/2013,14,Suite," $1,579.47 ", $555.06 ,No,Online Travel Agency,3,Business,1,4," $3,783.33 ",8.733,Loyalty Offer,Oxford Road,4,Budget,Third-party,Sports Event,No
662,Christina Patterson,Male,39,Algeria,662,10/23/2013,10,Double," $1,204.13 ", $944.95 ,No,Walk-In,2,Event,3,1," $1,937.14 ",7.923,Seasonal Discount,Bahamas Luxury,4,Budget,Agent,Sports Event,No
663,Amber Wright,Male,63,Nigeria,663,10/24/2013,3,Single," $1,502.22 ", $827.47 ,No,Direct,2,Leisure,2,2," $1,855.67 ",8.768,Loyalty Offer,Luxury Stay,4,Competitive,Direct,Sports Event,Yes
664,Briana Wiley,Male,61,South Africa,664,10/25/2013,10,Suite," $1,579.98 ", $826.16 ,Yes,Walk-In,2,Event,2,3," $2,207.13 ",7.399,Loyalty Offer,Luxury Stay,4,Budget,Direct,Festival,No
665,Aaron Gutierrez,Male,52,Egypt,665,10/26/2013,4,Double, $500.00 , $367.52 ,No,Online Travel Agency,5,Other,2,4," $1,626.73 ",8.806,None,Luxury Stay,1,Competitive,Third-party,None,No
666,Karina Villarreal,Male,69,Egypt,666,10/27/2013,1,Single," $1,510.34 ", $902.04 ,No,Online Travel Agency,2,Business,1,2," $3,001.89 ",9.305,Loyalty Offer,Luxury Stay,3,Premium,Online,None,No
667,Sheryl Woodard,Male,51,Ghana,667,10/28/2013,1,Suite," $1,153.38 ", $632.52 ,Yes,Online Travel Agency,4,Business,4,1," $4,040.88 ",5.004,Seasonal Discount,Luxury Stay,2,Premium,Direct,Conference,No
668,Lance Moody,Male,27,Kenya,668,10/29/2013,7,Deluxe," $1,116.91 ", $300.00 ,No,Direct,2,Leisure,5,4," $3,521.02 ",9.659,Seasonal Discount,Bahamas Luxury,4,Budget,Agent,Conference,No
669,Amber Gonzalez,Female,45,Ghana,669,10/30/2013,4,Double, $961.39 , $300.00 ,No,Online Travel Agency,4,Event,1,2," $3,699.05 ",9.302,Event Special,Blue Roof Hotel,2,Competitive,Third-party,Conference,No
670,Matthew Jackson,Male,41,Ghana,670,10/31/2013,5,Double, $932.26 ," $1,186.14 ",No,Online Travel Agency,3,Other,1,3," $3,221.77 ",8.848,Event Special,Oxford Road,1,Budget,Third-party,Festival,No
671,Lawrence Smith,Male,59,Egypt,671,11/01/2013,5,Double," $1,050.81 ", $515.81 ,No,Phone,3,Event,2,3," $1,915.90 ",6.186,Event Special,Oxford Road,2,Competitive,Online,Sports Event,No
672,Mary Velazquez,Female,69,Egypt,672,11/02/2013,3,Suite, $613.09 , $634.94 ,Yes,Online Travel Agency,2,Other,2,2," $4,334.88 ",6.957,Loyalty Offer,Bahamas Luxury,5,Premium,Third-party,Conference,No
673,Michael Vargas,Male,54,Morocco,673,11/03/2013,10,Single, $585.36 , $842.48 ,No,Online Travel Agency,1,Leisure,2,1," $2,587.07 ",8.477,Seasonal Discount,Oxford Road,2,Budget,Agent,None,No
674,Lisa Miller,Female,66,Nigeria,674,11/04/2013,1,Single, $750.07 , $699.15 ,Yes,Event,5,Event,1,3," $3,718.80 ",7.177,None,Oxford Road,4,Premium,Agent,None,No
675,Mark Hamilton,Female,51,Algeria,675,11/05/2013,3,Deluxe," $1,109.70 ", $711.10 ,No,Direct,5,Other,2,1," $1,599.36 ",8.761,Seasonal Discount,Oxford Road,3,Competitive,Agent,Sports Event,Yes
676,Jennifer Morales,Female,29,Ghana,676,11/06/2013,14,Suite," $1,315.81 ", $708.08 ,No,Direct,3,Other,2,2," $2,425.11 ",9.3,Event Special,Oxford Road,5,Budget,Direct,Conference,No
677,Caitlin Maldonado,Female,63,Ghana,677,11/07/2013,3,Deluxe, $500.00 , $571.56 ,Yes,Event,3,Other,2,3," $2,726.28 ",8.036,None,Bahamas Luxury,5,Premium,Agent,Concert,No
678,Jesse Thornton,Male,26,Morocco,678,11/08/2013,14,Double," $1,641.48 ", $521.79 ,No,Direct,2,Event,2,4," $2,815.04 ",8.467,Seasonal Discount,Luxury Stay,3,Competitive,Online,Sports Event,No
679,Mrs. Lisa Lewis,Male,61,Nigeria,679,11/09/2013,14,Single," $2,011.83 ", $947.70 ,No,Phone,1,Event,2,2," $4,257.00 ",5.555,Seasonal Discount,Bahamas Luxury,4,Premium,Direct,Festival,No
680,Robin Martinez,Male,64,Egypt,680,11/10/2013,5,Double," $1,514.90 ", $406.19 ,Yes,Phone,5,Event,1,1," $3,579.99 ",8.035,Seasonal Discount,Bahamas Luxury,3,Competitive,Agent,Sports Event,No
681,Adam Phillips,Male,47,Egypt,681,11/11/2013,7,Deluxe," $1,210.60 "," $1,454.58 ",Yes,Phone,5,Business,2,2," $3,488.56 ",5.444,None,Bahamas Luxury,3,Premium,Agent,None,No
682,Gina Long,Female,51,Kenya,682,11/12/2013,3,Double," $1,696.41 ", $848.29 ,No,Phone,4,Event,1,4," $3,026.54 ",5.108,Event Special,Luxury Stay,4,Competitive,Agent,Conference,Yes
683,Mr. Patrick Meadows III,Male,65,Nigeria,683,11/13/2013,2,Double, $801.45 ," $1,088.32 ",No,Direct,1,Leisure,2,1," $1,426.27 ",8.689,Loyalty Offer,Oxford Road,4,Competitive,Third-party,Sports Event,No
684,Shannon Davis,Male,32,Ghana,684,11/14/2013,14,Single, $984.11 , $915.32 ,No,Walk-In,5,Other,1,2," $1,252.81 ",9.242,Loyalty Offer,Luxury Stay,3,Budget,Direct,Festival,No
685,Erin Kim,Female,48,Nigeria,685,11/15/2013,3,Single, $803.69 , $819.43 ,No,Walk-In,2,Business,5,2," $1,524.47 ",8.471,None,Oxford Road,3,Premium,Third-party,Festival,Yes
686,Ryan Perez,Female,64,Morocco,686,11/16/2013,10,Single," $1,315.04 ", $644.07 ,No,Walk-In,2,Business,1,4," $2,168.59 ",8.215,Seasonal Discount,Luxury Stay,4,Budget,Agent,Sports Event,No
687,Michelle Lewis,Male,49,Ghana,687,11/17/2013,10,Single," $1,027.77 "," $1,184.70 ",No,Walk-In,5,Business,1,2," $4,260.74 ",8.425,Seasonal Discount,Oxford Road,4,Budget,Direct,Festival,No
688,Stephen Morgan,Male,41,Ghana,688,11/18/2013,3,Suite," $1,411.83 ", $648.31 ,Yes,Direct,5,Leisure,2,1," $3,839.85 ",9.809,None,Luxury Stay,5,Premium,Third-party,Concert,No
689,Pamela Leblanc,Male,61,Zimbabwe,689,11/19/2013,7,Double," $1,902.34 ", $963.65 ,No,Walk-In,2,Business,1,2," $1,202.80 ",6.452,Loyalty Offer,Bahamas Luxury,3,Budget,Third-party,Sports Event,No
690,Joseph Smith,Male,39,Nigeria,690,11/20/2013,1,Deluxe," $1,163.01 ", $392.28 ,Yes,Online Travel Agency,3,Leisure,1,3," $3,940.17 ",8.458,Loyalty Offer,Bahamas Luxury,5,Premium,Third-party,Concert,No
691,Nicole Moss,Male,20,Algeria,691,11/21/2013,4,Suite," $1,013.62 ", $530.97 ,No,Phone,1,Leisure,2,3," $2,314.27 ",7.219,None,Luxury Stay,2,Budget,Direct,Sports Event,No
692,Randy Ochoa,Male,44,Nigeria,692,11/22/2013,3,Double," $1,739.24 ", $566.38 ,No,Online Travel Agency,2,Business,2,3," $3,178.30 ",7.133,None,Blue Roof Hotel,4,Premium,Agent,Conference,No
693,Julie Collins,Male,54,Morocco,693,11/23/2013,3,Deluxe," $1,002.47 ", $659.16 ,No,Event,1,Event,1,2," $1,453.14 ",8.619,Event Special,Bahamas Luxury,1,Competitive,Online,Festival,No
694,Caroline Sanchez,Male,64,Egypt,694,11/24/2013,10,Single," $1,199.77 ", $744.44 ,Yes,Phone,5,Leisure,5,3," $1,406.08 ",8.053,None,Oxford Road,2,Competitive,Online,Conference,No
695,Nicholas Adams,Male,27,Morocco,695,11/25/2013,10,Single, $697.92 , $956.58 ,Yes,Direct,1,Other,1,4," $3,867.90 ",9.14,None,Blue Roof Hotel,5,Budget,Online,Concert,No
696,Jeffrey Hanson,Male,19,Kenya,696,11/26/2013,4,Suite, $871.54 , $901.18 ,Yes,Event,2,Event,2,3," $2,463.13 ",8.686,None,Bahamas Luxury,5,Competitive,Online,Concert,No
697,Amber Cunningham,Male,21,Nigeria,697,11/27/2013,1,Single, $578.42 ," $1,063.73 ",No,Direct,4,Leisure,2,1," $3,676.62 ",9.153,Seasonal Discount,Luxury Stay,5,Premium,Third-party,Festival,No
698,Evelyn Bailey,Male,35,Nigeria,698,11/28/2013,7,Deluxe, $856.81 , $840.92 ,No,Online Travel Agency,5,Business,5,2," $3,641.51 ",5.471,None,Luxury Stay,1,Premium,Third-party,Festival,Yes
699,Toni Anderson,Male,19,Morocco,699,11/29/2013,7,Double," $1,970.49 ", $570.57 ,Yes,Phone,1,Business,2,2," $4,297.44 ",7.868,Event Special,Bahamas Luxury,1,Budget,Direct,Conference,No
700,Mariah Lewis,Male,66,Algeria,700,11/30/2013,7,Suite, $804.58 ," $1,322.34 ",Yes,Event,5,Other,1,4," $4,187.60 ",5.89,Event Special,Blue Roof Hotel,2,Budget,Direct,Sports Event,No
701,Michael Sloan,Male,48,Kenya,701,12/01/2013,1,Suite," $1,250.86 ", $493.70 ,No,Event,1,Other,1,1," $3,209.41 ",6.845,None,Blue Roof Hotel,4,Competitive,Agent,Festival,No
702,Oscar Jackson,Male,52,South Africa,702,12/02/2013,7,Double," $1,499.47 ", $864.25 ,Yes,Online Travel Agency,2,Event,1,4," $3,069.22 ",8.341,None,Oxford Road,2,Budget,Online,Conference,No
703,Scott Kelley,Male,51,Nigeria,703,12/03/2013,2,Single," $1,318.37 ", $659.89 ,No,Walk-In,5,Other,4,4," $3,950.13 ",5.16,Loyalty Offer,Blue Roof Hotel,5,Budget,Online,Festival,Yes
704,Heather Foster,Male,65,Nigeria,704,12/04/2013,14,Suite," $1,047.00 ", $628.59 ,No,Walk-In,2,Event,2,3," $3,500.18 ",5.002,Event Special,Luxury Stay,2,Budget,Direct,Festival,No
705,Jon Leonard,Female,66,South Africa,705,12/05/2013,5,Single," $1,006.75 ", $300.00 ,No,Direct,2,Other,1,1," $2,405.99 ",9.805,None,Bahamas Luxury,2,Premium,Direct,Sports Event,Yes
706,David Jones,Male,28,Nigeria,706,12/06/2013,1,Double," $1,756.43 ", $762.16 ,Yes,Event,1,Event,1,1," $1,791.96 ",7.231,Loyalty Offer,Luxury Stay,5,Premium,Agent,None,No
707,Kelly Nichols,Male,24,South Africa,707,12/07/2013,1,Deluxe, $500.00 , $813.13 ,No,Online Travel Agency,5,Event,1,2," $2,105.25 ",5.251,Event Special,Oxford Road,5,Competitive,Agent,Festival,No
708,Kimberly Padilla,Male,23,Nigeria,708,12/08/2013,10,Deluxe," $1,694.90 ", $516.69 ,Yes,Direct,5,Leisure,2,3," $1,898.11 ",5.264,None,Bahamas Luxury,4,Competitive,Direct,Conference,No
709,Emily Horton,Male,60,Nigeria,709,12/09/2013,2,Deluxe," $1,487.80 ", $624.10 ,Yes,Event,5,Other,2,1," $2,384.04 ",9.762,Event Special,Bahamas Luxury,1,Premium,Online,None,No
710,Amanda Robinson,Male,24,Algeria,710,12/10/2013,4,Deluxe, $898.15 , $886.23 ,No,Walk-In,4,Event,1,4," $4,448.20 ",9.866,Seasonal Discount,Luxury Stay,4,Premium,Direct,Concert,No
711,Willie Taylor,Male,59,Nigeria,711,12/11/2013,7,Double," $1,508.95 ", $855.97 ,No,Walk-In,5,Leisure,1,3," $4,162.33 ",6.73,Loyalty Offer,Bahamas Luxury,2,Premium,Agent,Sports Event,No
712,Amanda Oneill,Female,56,Morocco,712,12/12/2013,1,Single," $1,713.54 ", $824.58 ,No,Phone,2,Other,1,3," $1,876.00 ",5.905,Event Special,Bahamas Luxury,5,Budget,Third-party,Concert,No
713,William Bates,Male,23,Tanzania,713,12/13/2013,10,Suite, $500.00 , $579.52 ,No,Phone,1,Business,4,4," $1,587.89 ",7.159,None,Bahamas Luxury,5,Budget,Agent,Festival,No
714,Angel Miller,Male,48,Egypt,714,12/14/2013,1,Deluxe, $500.00 , $778.04 ,Yes,Online Travel Agency,5,Other,2,2, $945.62 ,5.155,Loyalty Offer,Blue Roof Hotel,5,Competitive,Third-party,None,Yes
715,Jessica Smith,Male,26,Nigeria,715,12/15/2013,3,Single, $779.35 , $578.25 ,No,Online Travel Agency,4,Other,2,3," $4,418.57 ",7.821,Loyalty Offer,Oxford Road,4,Competitive,Online,Conference,No
716,William Wright,Male,35,Nigeria,716,12/16/2013,5,Single, $838.10 , $663.28 ,Yes,Event,4,Other,4,3," $2,955.49 ",6.378,Seasonal Discount,Luxury Stay,2,Premium,Agent,Concert,No
717,Joseph Duncan,Male,40,Egypt,717,12/17/2013,4,Single," $1,434.16 ", $398.05 ,No,Walk-In,2,Event,5,1," $4,373.56 ",7.37,Loyalty Offer,Bahamas Luxury,1,Premium,Agent,Conference,Yes
718,Amy Brown,Male,21,Morocco,718,12/18/2013,3,Deluxe," $1,105.03 ", $801.18 ,No,Direct,4,Other,2,1," $2,462.56 ",6.385,None,Oxford Road,5,Premium,Online,Festival,No
719,Pamela Smith,Male,33,Kenya,719,12/19/2013,5,Double, $898.33 , $611.76 ,Yes,Direct,1,Other,2,4," $1,328.12 ",7.06,None,Blue Roof Hotel,2,Budget,Online,Sports Event,No
720,Lisa Cox,Male,56,Tanzania,720,12/20/2013,4,Double, $727.36 , $751.34 ,Yes,Online Travel Agency,5,Other,2,1," $4,471.86 ",8.81,Seasonal Discount,Luxury Stay,2,Competitive,Online,Festival,No
721,James Scott,Male,64,Tanzania,721,12/21/2013,7,Suite," $1,115.01 ", $508.36 ,No,Walk-In,5,Other,1,2," $1,269.07 ",6.908,Event Special,Blue Roof Hotel,3,Budget,Agent,Conference,No
722,Matthew Lee,Male,70,Zimbabwe,722,12/22/2013,5,Suite," $1,249.36 ", $876.53 ,No,Event,1,Other,4,3," $1,068.57 ",5.929,Seasonal Discount,Luxury Stay,4,Premium,Agent,Festival,No
723,Brittany Anderson,Female,48,Nigeria,723,12/23/2013,10,Deluxe," $1,601.81 ", $534.08 ,Yes,Direct,4,Leisure,1,2," $1,297.62 ",9.558,None,Bahamas Luxury,4,Budget,Third-party,Festival,No
724,Nicole Mcdaniel,Male,24,Uganda,724,12/24/2013,4,Single," $1,678.55 ", $484.57 ,No,Walk-In,4,Leisure,2,4," $3,546.97 ",8.523,None,Luxury Stay,4,Premium,Online,Concert,No
725,Maria Smith,Male,47,Egypt,725,12/25/2013,10,Single," $1,635.29 ", $786.95 ,No,Direct,5,Other,2,3," $1,289.77 ",5.54,Seasonal Discount,Bahamas Luxury,1,Competitive,Third-party,Sports Event,Yes
726,Frank Lawrence,Male,40,Uganda,726,12/26/2013,1,Double, $799.06 , $500.96 ,No,Event,4,Leisure,2,2," $2,913.28 ",6.386,Seasonal Discount,Luxury Stay,5,Budget,Third-party,Conference,No
727,Sandra Nunez,Male,28,Ghana,727,12/27/2013,4,Deluxe, $757.58 , $506.36 ,Yes,Phone,1,Other,2,2," $1,696.37 ",7.413,Seasonal Discount,Oxford Road,3,Budget,Third-party,Festival,Yes
728,John Kim,Female,46,Zimbabwe,728,12/28/2013,7,Suite," $1,221.48 ", $564.89 ,No,Online Travel Agency,3,Event,1,3," $2,201.23 ",8.027,Loyalty Offer,Oxford Road,1,Premium,Third-party,Festival,No
729,Holly Myers,Male,25,Tanzania,729,12/29/2013,2,Single," $1,189.69 "," $1,006.26 ",No,Walk-In,4,Other,1,1," $2,100.89 ",6.811,Seasonal Discount,Bahamas Luxury,5,Premium,Agent,None,No
730,Hannah Gonzales,Male,45,Kenya,730,12/30/2013,7,Suite," $1,593.53 ", $464.01 ,Yes,Phone,1,Event,1,2," $2,518.47 ",9.24,None,Oxford Road,5,Competitive,Direct,Festival,No
731,Savannah Castillo,Male,66,Egypt,731,12/31/2013,7,Single," $1,661.68 ", $676.16 ,No,Walk-In,1,Leisure,3,3," $1,841.24 ",6.849,Seasonal Discount,Bahamas Luxury,1,Budget,Agent,Sports Event,No
732,Kevin Nash,Male,37,Egypt,732,01/01/2014,14,Double, $500.00 ," $1,199.45 ",Yes,Phone,1,Leisure,1,1," $4,021.12 ",7.907,Seasonal Discount,Oxford Road,3,Competitive,Direct,Sports Event,Yes
733,Robin Hartman,Male,20,Kenya,733,01/02/2014,10,Deluxe, $943.99 ," $1,144.08 ",No,Online Travel Agency,1,Event,1,1," $4,430.67 ",7.043,Loyalty Offer,Luxury Stay,2,Budget,Agent,Concert,Yes
734,Derrick Montgomery,Male,69,South Africa,734,01/03/2014,3,Single, $752.31 , $529.74 ,No,Direct,4,Other,2,3," $2,710.56 ",9.699,Event Special,Bahamas Luxury,2,Competitive,Online,Conference,No
735,Alyssa Richardson,Female,25,Egypt,735,01/04/2014,2,Suite," $1,376.39 ", $987.68 ,No,Phone,3,Leisure,2,4," $2,602.73 ",5.981,Seasonal Discount,Luxury Stay,4,Competitive,Direct,Concert,No
736,Deborah Taylor,Male,30,Ghana,736,01/05/2014,7,Deluxe," $1,854.44 ", $683.05 ,No,Event,1,Other,3,3," $3,003.08 ",8.511,None,Bahamas Luxury,2,Competitive,Online,Sports Event,No
737,Erica Fox,Male,69,South Africa,737,01/06/2014,5,Double," $1,509.25 ", $739.21 ,No,Online Travel Agency,5,Other,1,3," $1,145.37 ",9.016,Event Special,Blue Roof Hotel,1,Premium,Third-party,Conference,No
738,Savannah Rowe,Male,37,Morocco,738,01/07/2014,7,Suite," $1,509.62 ", $772.08 ,No,Online Travel Agency,2,Leisure,1,3," $1,936.62 ",8.666,Loyalty Offer,Bahamas Luxury,5,Budget,Direct,None,Yes
739,Ronald Anthony,Male,69,Nigeria,739,01/08/2014,5,Double, $960.77 , $300.00 ,Yes,Online Travel Agency,5,Leisure,4,1," $3,590.43 ",5.597,Event Special,Oxford Road,4,Budget,Third-party,Concert,Yes
740,Adam Pierce,Male,48,Nigeria,740,01/09/2014,14,Deluxe," $1,370.50 ", $716.32 ,No,Direct,2,Business,2,4," $2,997.93 ",5.396,Loyalty Offer,Bahamas Luxury,2,Budget,Direct,Sports Event,No
741,Melvin Good,Male,48,Nigeria,741,01/10/2014,2,Deluxe," $1,085.64 ", $300.00 ,No,Phone,2,Event,1,1," $3,878.86 ",9.492,Loyalty Offer,Bahamas Luxury,4,Premium,Online,Conference,No
742,Tammy Hogan,Male,45,Zimbabwe,742,01/11/2014,4,Double," $2,066.65 ", $709.90 ,No,Event,2,Event,3,2," $2,050.29 ",7.831,Seasonal Discount,Luxury Stay,2,Premium,Online,Conference,No
743,Derek Adams,Female,33,Nigeria,743,01/12/2014,3,Double, $776.18 ," $1,035.37 ",Yes,Direct,2,Business,1,3," $2,027.40 ",8.694,Loyalty Offer,Blue Roof Hotel,3,Competitive,Agent,None,No
744,Mark Morales,Male,65,Nigeria,744,1/13/2014,7,Double," $1,385.40 ", $868.04 ,No,Event,3,Event,2,1," $2,515.05 ",9.425,Event Special,Oxford Road,5,Budget,Online,Conference,No
745,Kaitlin Black,Male,41,Morocco,745,1/14/2014,1,Suite," $1,226.98 "," $1,108.47 ",No,Event,3,Business,2,3," $1,866.32 ",6.235,None,Luxury Stay,3,Premium,Online,Sports Event,No
746,Jennifer Beasley,Male,48,Nigeria,746,1/15/2014,3,Suite, $727.00 , $599.56 ,No,Event,2,Business,1,2," $1,834.22 ",7.386,Seasonal Discount,Blue Roof Hotel,1,Budget,Agent,Concert,No
747,Raymond Herrera,Female,37,Uganda,747,1/16/2014,14,Double," $1,023.24 ", $595.85 ,Yes,Direct,4,Other,1,2," $2,282.98 ",9.738,Loyalty Offer,Oxford Road,3,Premium,Agent,Festival,No
748,Melissa Simpson,Male,26,Ghana,748,1/17/2014,3,Double," $1,148.48 "," $1,173.98 ",No,Event,4,Leisure,1,4," $2,533.36 ",7.043,Event Special,Bahamas Luxury,5,Premium,Online,None,No
749,Kara Smith,Male,31,Zimbabwe,749,1/18/2014,4,Single, $768.09 , $653.54 ,No,Event,3,Leisure,2,4," $3,148.63 ",7.402,Event Special,Bahamas Luxury,5,Competitive,Agent,Sports Event,No
750,Devin Smith,Female,56,Egypt,750,1/19/2014,7,Suite, $663.77 , $879.82 ,No,Online Travel Agency,2,Event,1,4," $2,160.27 ",7.286,Event Special,Luxury Stay,2,Budget,Direct,Sports Event,No
751,Renee Hall,Male,56,Kenya,751,1/20/2014,5,Single," $1,951.23 ", $585.30 ,No,Event,3,Leisure,4,2," $3,504.29 ",7.742,Event Special,Oxford Road,5,Premium,Online,Festival,Yes
752,Tony Matthews,Male,20,Morocco,752,1/21/2014,4,Suite," $1,176.15 ", $602.08 ,No,Event,3,Event,1,4," $3,636.23 ",9.24,Seasonal Discount,Oxford Road,1,Competitive,Direct,None,No
753,Jessica Horn,Male,60,Zimbabwe,753,1/22/2014,4,Single," $1,217.13 ", $435.42 ,Yes,Event,3,Event,2,2," $4,174.42 ",7.032,Loyalty Offer,Bahamas Luxury,4,Budget,Agent,Conference,No
754,Angela Hill,Male,69,Morocco,754,1/23/2014,1,Suite," $1,476.22 ", $953.75 ,No,Online Travel Agency,5,Business,1,4," $3,485.49 ",6.77,Event Special,Blue Roof Hotel,1,Budget,Agent,Festival,No
755,Sherri Smith,Female,22,South Africa,755,1/24/2014,5,Deluxe, $780.63 , $503.54 ,No,Direct,2,Other,1,1," $1,458.52 ",8.135,Seasonal Discount,Bahamas Luxury,2,Premium,Direct,Concert,No
756,Kenneth Jones,Male,56,Uganda,756,1/25/2014,10,Suite," $1,308.85 ", $518.12 ,No,Online Travel Agency,3,Event,4,3," $1,134.09 ",5.536,Seasonal Discount,Oxford Road,2,Premium,Direct,Conference,Yes
757,Carmen Huff,Male,23,Kenya,757,1/26/2014,10,Double, $560.75 , $745.12 ,Yes,Direct,3,Other,3,2, $988.25 ,9.746,Seasonal Discount,Oxford Road,4,Budget,Online,Festival,No
758,Oscar Miller,Male,64,Nigeria,758,1/27/2014,7,Deluxe," $1,389.09 "," $1,175.47 ",Yes,Event,3,Other,2,3," $1,763.69 ",5.942,None,Luxury Stay,4,Premium,Third-party,Sports Event,No
759,Molly Cooper,Female,68,South Africa,759,1/28/2014,14,Single," $1,005.00 ", $300.00 ,No,Event,2,Business,2,3," $2,047.32 ",6.813,Loyalty Offer,Oxford Road,3,Competitive,Agent,None,No
760,Theresa Patton,Male,51,Kenya,760,1/29/2014,5,Deluxe, $533.65 , $744.35 ,No,Online Travel Agency,5,Event,2,1," $2,097.64 ",8.719,Event Special,Bahamas Luxury,1,Premium,Online,Concert,No
761,Kim Wood,Male,42,Algeria,761,1/30/2014,1,Deluxe," $1,673.03 ", $459.05 ,Yes,Phone,5,Leisure,3,3, $827.91 ,7.909,Loyalty Offer,Luxury Stay,5,Premium,Direct,Conference,No
762,Mr. Gregory Mays,Male,62,Egypt,762,1/31/2014,3,Double," $1,819.81 ", $762.75 ,No,Phone,2,Event,2,4," $1,427.62 ",6.074,Event Special,Luxury Stay,5,Budget,Direct,Conference,No
763,Tony Ortiz,Male,46,Egypt,763,02/01/2014,14,Double," $1,082.84 ", $557.34 ,No,Phone,1,Other,2,2, $994.60 ,8.457,Event Special,Bahamas Luxury,3,Premium,Online,Festival,No
764,Ashley Short,Male,39,Kenya,764,02/02/2014,10,Suite, $564.28 , $623.52 ,No,Walk-In,5,Leisure,2,4," $4,447.67 ",9.359,None,Blue Roof Hotel,2,Budget,Third-party,Concert,No
765,Cassandra Hernandez,Male,62,Uganda,765,02/03/2014,5,Single," $1,284.45 ", $907.44 ,No,Online Travel Agency,4,Event,1,3," $2,162.13 ",5.491,Loyalty Offer,Oxford Road,4,Competitive,Direct,None,No
766,Tommy Rose,Male,32,Zimbabwe,766,02/04/2014,14,Double," $1,513.37 "," $1,015.43 ",No,Direct,5,Business,2,3," $3,365.57 ",7.534,Loyalty Offer,Blue Roof Hotel,1,Budget,Third-party,Sports Event,No
767,Wesley Strickland,Male,68,Zimbabwe,767,02/05/2014,2,Suite," $1,296.85 ", $739.50 ,Yes,Event,2,Other,1,4," $2,978.93 ",6.417,None,Bahamas Luxury,5,Competitive,Online,Festival,No
768,Tiffany Mitchell,Male,70,Egypt,768,02/06/2014,2,Suite," $1,588.86 ", $481.21 ,No,Walk-In,5,Leisure,3,2," $3,661.84 ",5.861,Seasonal Discount,Bahamas Luxury,2,Budget,Direct,None,Yes
769,Shannon Snyder,Male,22,Zimbabwe,769,02/07/2014,2,Deluxe, $500.00 , $677.85 ,Yes,Event,5,Other,1,4," $3,818.27 ",7.857,Loyalty Offer,Luxury Stay,2,Budget,Agent,Sports Event,No
770,Lauren Pruitt,Male,59,Tanzania,770,02/08/2014,3,Single, $945.94 ," $1,289.16 ",Yes,Direct,5,Other,1,4," $2,261.56 ",9.909,None,Oxford Road,5,Budget,Direct,Conference,No
771,Adam Hendricks,Female,35,Ghana,771,02/09/2014,2,Deluxe," $1,190.90 ", $467.04 ,No,Walk-In,5,Leisure,2,4," $2,537.39 ",9.653,Loyalty Offer,Oxford Road,5,Competitive,Online,Concert,No
772,Maria Santos,Male,33,South Africa,772,02/10/2014,10,Double," $1,396.74 ", $655.08 ,No,Walk-In,3,Leisure,2,3, $834.13 ,9.6,Event Special,Blue Roof Hotel,2,Budget,Third-party,None,No
773,Christina Rice,Male,43,South Africa,773,02/11/2014,1,Double," $1,490.64 ", $300.00 ,No,Phone,4,Other,5,2," $3,241.64 ",9.492,Loyalty Offer,Oxford Road,5,Competitive,Direct,None,No
774,Dale Grimes,Male,54,Nigeria,774,02/12/2014,5,Suite," $1,099.67 ", $772.82 ,No,Online Travel Agency,4,Event,2,1," $1,627.26 ",9.049,Seasonal Discount,Bahamas Luxury,1,Premium,Online,Festival,No
775,Michael Cox,Male,30,Zimbabwe,775,2/13/2014,1,Deluxe," $1,344.09 ", $300.32 ,Yes,Event,1,Event,2,2," $2,174.84 ",8.602,Seasonal Discount,Bahamas Luxury,1,Competitive,Third-party,None,No
776,David Larson,Male,56,Kenya,776,2/14/2014,5,Double," $1,706.39 ", $815.57 ,No,Online Travel Agency,1,Event,2,3," $2,760.35 ",9.413,Loyalty Offer,Oxford Road,5,Competitive,Direct,Concert,No
777,Angela Lewis,Male,47,Egypt,777,2/15/2014,10,Single," $1,154.40 ", $615.67 ,No,Direct,2,Other,2,4," $2,427.41 ",5.17,Seasonal Discount,Luxury Stay,2,Competitive,Third-party,Concert,Yes
778,John Mendez,Male,48,Egypt,778,2/16/2014,1,Double," $2,336.99 ", $300.00 ,No,Phone,5,Business,2,2," $3,010.61 ",5.846,None,Bahamas Luxury,2,Competitive,Third-party,Concert,No
779,Tyler Bautista,Male,52,Tanzania,779,2/17/2014,1,Single," $1,314.93 "," $1,127.07 ",No,Online Travel Agency,3,Other,1,3," $4,349.92 ",9.165,Loyalty Offer,Bahamas Luxury,2,Premium,Agent,Concert,No
780,Craig Martin,Male,37,Algeria,780,2/18/2014,4,Deluxe, $952.56 , $905.90 ,No,Walk-In,4,Event,2,4," $3,579.48 ",5.8,Seasonal Discount,Luxury Stay,5,Premium,Third-party,None,No
